Drug A,Drug B,Cell Line Name,Score
Dasatinib,Celecoxib,LOX IMVI,-1.3333333333333333
Sorafenib tosylate,Paclitaxel,MDA-MB-231/ATCC,11.0
Vinblastine sulfate (hydrate),Sirolimus,SF-268,-3.888888888888889
Imatinib mesylate,Cladribine,LOX IMVI,-3.6666666666666665
Sirolimus,Tamoxifen citrate,ACHN,-0.2222222222222222
Imatinib mesylate,Celecoxib,MCF7,-1.2222222222222223
Docetaxel,Imatinib mesylate,SW-620,10.222222222222221
Vinblastine sulfate (hydrate),Imatinib mesylate,CAKI-1,-1.1111111111111112
Everolimus,Sirolimus,DU-145,2.333333333333333
Mitotane,Imatinib mesylate,OVCAR-8,-6.4444444444444455
Romidepsin,Docetaxel,K-562,-0.8888888888888888
Nilotinib,Tretinoin,NCI-H23,-13.333333333333336
Quinacrine hydrochloride,Paclitaxel,EKVX,-2.6666666666666665
Vinblastine sulfate (hydrate),Tretinoin,NCI-H522,9.444444444444443
Vinblastine sulfate (hydrate),Celecoxib,LOX IMVI,-1.3333333333333333
Vinblastine sulfate (hydrate),Everolimus,OVCAR-8,-1.2222222222222223
Everolimus,Vorinostat,HS 578T,-10.555555555555557
Cladribine,Celecoxib,A549/ATCC,-4.0
Romidepsin,Celecoxib,OVCAR-4,-4.111111111111111
Quinacrine hydrochloride,Cladribine,HL-60(TB),-10.555555555555557
Everolimus,Imatinib mesylate,OVCAR-3,-10.333333333333334
Romidepsin,Docetaxel,SW-620,0.3333333333333333
Nilotinib,Mitotane,SK-OV-3,-6.4444444444444455
Cladribine,Celecoxib,SK-MEL-5,-0.5555555555555556
Quinacrine hydrochloride,Docetaxel,SK-MEL-28,-3.0
Vorinostat,Docetaxel,OVCAR-4,-0.8888888888888888
Thalidomide,Tamoxifen citrate,U251,-1.6666666666666667
Sorafenib tosylate,Dasatinib,UO-31,-0.3333333333333333
Everolimus,Dasatinib,RPMI-8226,6.5555555555555545
Mitotane,Nilotinib,HOP-62,-9.333333333333334
Fulvestrant,Sirolimus,HS 578T,-2.6666666666666665
Vinblastine sulfate (hydrate),Everolimus,HCT-116,-3.111111111111111
Fulvestrant,Tretinoin,OVCAR-8,-1.1111111111111112
Mitotane,Tamoxifen citrate,PC-3,-0.3333333333333333
Paclitaxel,Cladribine,HL-60(TB),-3.333333333333333
Vorinostat,Cladribine,UO-31,8.555555555555555
Docetaxel,Celecoxib,A498,6.4444444444444455
Fulvestrant,Vorinostat,UACC-257,-0.3333333333333333
Vinblastine sulfate (hydrate),Sirolimus,MDA-MB-468,-4.4444444444444455
Everolimus,Cladribine,KM12,-3.333333333333333
Sirolimus,Celecoxib,BT-549,-11.0
Mitotane,Dasatinib,SF-295,0.8888888888888888
Docetaxel,Nilotinib,MDA-MB-468,8.222222222222221
Quinacrine hydrochloride,Tretinoin,HCT-116,-2.888888888888889
Docetaxel,Nilotinib,PC-3,-5.888888888888888
Gefitinib,Lenalidomide,ACHN,-6.1111111111111125
Sorafenib tosylate,Nilotinib,UACC-62,-7.222222222222222
Sorafenib tosylate,Sirolimus,T-47D,6.1111111111111125
Sorafenib tosylate,Romidepsin,UACC-257,0.0
Mitotane,Everolimus,NCI-H460,4.0
Vinblastine sulfate (hydrate),Romidepsin,LOX IMVI,-4.2222222222222205
Sorafenib tosylate,Tretinoin,LOX IMVI,9.333333333333334
Mitotane,Tamoxifen citrate,HT29,-6.5555555555555545
Vinblastine sulfate (hydrate),Imatinib mesylate,MDA-MB-435,-5.888888888888888
Fulvestrant,Tretinoin,HCT-15,-0.1111111111111111
Quinacrine hydrochloride,Sirolimus,K-562,-0.4444444444444444
Sirolimus,Imatinib mesylate,IGROV1,-7.222222222222222
Fulvestrant,Celecoxib,PC-3,-2.1111111111111107
Dasatinib,Cladribine,A549/ATCC,2.6666666666666665
Vorinostat,Docetaxel,UACC-257,0.6666666666666666
Sirolimus,Nilotinib,NCI-H322M,-20.666666666666668
Fulvestrant,Romidepsin,HOP-92,-1.6666666666666667
Quinacrine hydrochloride,Paclitaxel,A549/ATCC,-1.4444444444444444
Quinacrine hydrochloride,Tretinoin,HT29,-3.333333333333333
Dasatinib,Celecoxib,NCI-H460,-3.555555555555556
Tamoxifen citrate,Cladribine,EKVX,-5.777777777777778
Romidepsin,Cladribine,MDA-MB-231/ATCC,8.888888888888891
Thalidomide,Cladribine,EKVX,-14.777777777777779
Dasatinib,Cladribine,SW-620,-4.333333333333333
Imatinib mesylate,Tamoxifen citrate,HCT-15,-9.666666666666666
Romidepsin,Vinblastine sulfate (hydrate),HCT-116,6.777777777777778
Dasatinib,Sirolimus,OVCAR-4,-2.7777777777777777
Romidepsin,Nilotinib,NCI-H522,-8.666666666666666
Everolimus,Romidepsin,MDA-MB-231/ATCC,4.333333333333333
Fulvestrant,Paclitaxel,DU-145,-1.1111111111111112
Tretinoin,Celecoxib,KM12,4.111111111111111
Vorinostat,Sirolimus,OVCAR-8,-2.4444444444444446
Sorafenib tosylate,Tretinoin,NCI-H23,8.555555555555555
Romidepsin,Cladribine,SK-MEL-5,8.777777777777779
Romidepsin,Imatinib mesylate,SW-620,5.4444444444444455
Sorafenib tosylate,Nilotinib,MDA-MB-231/ATCC,-2.1111111111111107
Tretinoin,Celecoxib,A498,-7.0
Sorafenib tosylate,Vorinostat,KM12,-13.111111111111107
Vinblastine sulfate (hydrate),Everolimus,NCI-H322M,4.666666666666667
Paclitaxel,Celecoxib,UACC-257,3.111111111111111
Docetaxel,Vinblastine sulfate (hydrate),PC-3,-4.666666666666667
Mitotane,Celecoxib,NCI-H460,-6.1111111111111125
Docetaxel,Vinblastine sulfate (hydrate),K-562,-1.6666666666666667
Romidepsin,Celecoxib,HT29,1.5555555555555556
Dasatinib,Tamoxifen citrate,A549/ATCC,3.7777777777777777
Dasatinib,Vorinostat,KM12,-1.5555555555555556
Mitotane,Cladribine,EKVX,-7.777777777777778
Fulvestrant,Imatinib mesylate,IGROV1,-0.1111111111111111
Sorafenib tosylate,Vorinostat,RPMI-8226,-11.555555555555555
Tamoxifen citrate,Celecoxib,T-47D,-1.7777777777777777
Everolimus,Tamoxifen citrate,A549/ATCC,5.777777777777778
Sorafenib tosylate,Romidepsin,DU-145,1.4444444444444444
Mitotane,Cladribine,UO-31,-4.777777777777779
Fulvestrant,Celecoxib,MDA-MB-435,-8.444444444444445
Romidepsin,Nilotinib,OVCAR-8,-11.333333333333336
Vinblastine sulfate (hydrate),Sirolimus,NCI-H522,7.0
Paclitaxel,Cladribine,MALME-3M,-2.1111111111111107
Nilotinib,Tamoxifen citrate,SF-539,-10.111111111111107
Vinblastine sulfate (hydrate),Vorinostat,MDA-MB-231/ATCC,-9.888888888888893
Dasatinib,Celecoxib,SF-268,-0.6666666666666666
Vinblastine sulfate (hydrate),Dasatinib,OVCAR-4,-0.7777777777777778
Paclitaxel,Nilotinib,PC-3,-6.777777777777778
Docetaxel,Nilotinib,OVCAR-8,10.0
Nilotinib,Mitotane,NCI-H322M,-13.222222222222221
Sorafenib tosylate,Cladribine,SF-539,1.0
Sorafenib tosylate,Vorinostat,NCI-H522,-12.777777777777779
Fulvestrant,Paclitaxel,SK-MEL-28,1.4444444444444444
Docetaxel,Nilotinib,NCI-H522,8.888888888888891
Sirolimus,Cladribine,SK-OV-3,-2.555555555555556
Sirolimus,Tretinoin,NCI-H23,-8.777777777777779
Paclitaxel,Tamoxifen citrate,MDA-MB-231/ATCC,27.777777777777786
Vorinostat,Paclitaxel,NCI-H522,-9.666666666666666
Sirolimus,Imatinib mesylate,HCT-116,-11.111111111111107
Everolimus,Celecoxib,MALME-3M,-5.333333333333333
Paclitaxel,Tamoxifen citrate,A498,14.0
Romidepsin,Celecoxib,HS 578T,-0.1111111111111111
Quinacrine hydrochloride,Sirolimus,SK-MEL-5,-6.5555555555555545
Romidepsin,Tamoxifen citrate,SK-MEL-5,-0.5555555555555556
Vinblastine sulfate (hydrate),Romidepsin,KM12,0.3333333333333333
Sorafenib tosylate,Celecoxib,RPMI-8226,-15.555555555555555
Dasatinib,Tretinoin,NCI-H522,3.6666666666666665
Nilotinib,Imatinib mesylate,DU-145,-7.1111111111111125
Vorinostat,Cladribine,HCT-116,-4.4444444444444455
Fulvestrant,Dasatinib,HCT-116,-3.0
Mitotane,Docetaxel,SF-268,10.666666666666666
Sorafenib tosylate,Nilotinib,U251,-11.222222222222221
Quinacrine hydrochloride,Sirolimus,UACC-257,-1.3333333333333333
Thalidomide,Paclitaxel,SF-539,-4.777777777777779
Sorafenib tosylate,Tamoxifen citrate,EKVX,-6.222222222222222
Vorinostat,Cladribine,SW-620,-3.333333333333333
Dasatinib,Tamoxifen citrate,OVCAR-3,11.333333333333336
Paclitaxel,Tretinoin,UACC-62,19.88888888888889
Docetaxel,Sirolimus,UACC-62,3.7777777777777777
Fulvestrant,Nilotinib,HOP-62,-3.4444444444444446
Fulvestrant,Vorinostat,HCT-116,-3.4444444444444446
Fulvestrant,Imatinib mesylate,OVCAR-4,-5.4444444444444455
Thalidomide,Cladribine,DU-145,-7.4444444444444455
Quinacrine hydrochloride,Cladribine,HS 578T,-2.333333333333333
Fulvestrant,Tretinoin,MDA-MB-435,-2.888888888888889
Everolimus,Celecoxib,LOX IMVI,-1.6666666666666667
Docetaxel,Cladribine,SK-MEL-28,-3.888888888888889
Tamoxifen citrate,Celecoxib,BT-549,-5.0
Sorafenib tosylate,Imatinib mesylate,OVCAR-4,-11.222222222222221
Quinacrine hydrochloride,Sirolimus,A498,-9.444444444444443
Romidepsin,Cladribine,HL-60(TB),-1.2222222222222223
Fulvestrant,Vorinostat,UO-31,-0.4444444444444444
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),NCI-H322M,-4.666666666666667
Fulvestrant,Dasatinib,HOP-62,-6.5555555555555545
Sorafenib tosylate,Romidepsin,KM12,-7.0
Sirolimus,Vinblastine sulfate (hydrate),NCI-H226,-1.0
Thalidomide,Mitotane,U251,1.7777777777777777
Romidepsin,Docetaxel,A549/ATCC,9.666666666666666
Paclitaxel,Cladribine,SK-MEL-5,11.222222222222221
Nilotinib,Imatinib mesylate,KM12,-13.0
Nilotinib,Cladribine,EKVX,-6.666666666666668
Paclitaxel,Celecoxib,PC-3,9.444444444444443
Imatinib mesylate,Tamoxifen citrate,SK-MEL-28,-9.111111111111107
Quinacrine hydrochloride,Tretinoin,NCI-H460,-5.5555555555555545
Docetaxel,Sirolimus,SF-539,3.2222222222222223
Mitotane,Cladribine,MDA-MB-435,-2.4444444444444446
Vorinostat,Imatinib mesylate,UO-31,-4.777777777777779
Romidepsin,Nilotinib,UACC-62,-15.888888888888893
Thalidomide,Paclitaxel,HCT-15,-6.5555555555555545
Imatinib mesylate,Tretinoin,A498,-4.666666666666667
Gefitinib,Lenalidomide,SK-MEL-5,-9.0
Docetaxel,Vinblastine sulfate (hydrate),LOX IMVI,-10.666666666666666
Romidepsin,Paclitaxel,K-562,-4.4444444444444455
Fulvestrant,Nilotinib,HT29,-0.5555555555555556
Vorinostat,Paclitaxel,HS 578T,-12.333333333333336
Sorafenib tosylate,Dasatinib,UACC-62,-4.4444444444444455
Everolimus,Imatinib mesylate,K-562,0.5555555555555556
Everolimus,Romidepsin,UACC-62,-2.888888888888889
Vinblastine sulfate (hydrate),Tretinoin,RPMI-8226,10.777777777777779
Sorafenib tosylate,Paclitaxel,SK-MEL-28,18.88888888888889
Vinblastine sulfate (hydrate),Tretinoin,HOP-62,-1.6666666666666667
Docetaxel,Cladribine,OVCAR-4,-4.2222222222222205
Mitotane,Nilotinib,SW-620,0.8888888888888888
Paclitaxel,Cladribine,A549/ATCC,-4.888888888888889
Nilotinib,Vinblastine sulfate (hydrate),MALME-3M,-5.333333333333333
Sirolimus,Celecoxib,MDA-MB-231/ATCC,15.111111111111107
Sorafenib tosylate,Paclitaxel,K-562,4.666666666666667
Sorafenib tosylate,Dasatinib,MALME-3M,0.1111111111111111
Mitotane,Tretinoin,NCI-H226,0.6666666666666666
Nilotinib,Vinblastine sulfate (hydrate),T-47D,0.7777777777777778
Vinblastine sulfate (hydrate),Tamoxifen citrate,NCI-H522,30.777777777777786
Tamoxifen citrate,Cladribine,ACHN,0.7777777777777778
Sorafenib tosylate,Imatinib mesylate,MDA-MB-435,-2.2222222222222223
Quinacrine hydrochloride,Tamoxifen citrate,UO-31,2.1111111111111107
Dasatinib,Paclitaxel,MDA-MB-468,-1.2222222222222223
Sirolimus,Tamoxifen citrate,SF-539,2.555555555555556
Romidepsin,Tamoxifen citrate,BT-549,3.0
Paclitaxel,Celecoxib,NCI-H460,24.11111111111111
Nilotinib,Mitotane,SW-620,-3.555555555555556
Quinacrine hydrochloride,Tamoxifen citrate,HT29,-0.5555555555555556
Imatinib mesylate,Tretinoin,MALME-3M,-4.666666666666667
Everolimus,Nilotinib,MDA-MB-231/ATCC,-25.222222222222207
Vinblastine sulfate (hydrate),Tretinoin,PC-3,4.5555555555555545
Vinblastine sulfate (hydrate),Everolimus,KM12,-8.777777777777779
Mitotane,Cladribine,T-47D,-9.888888888888893
Imatinib mesylate,Tamoxifen citrate,HT29,12.555555555555555
Mitotane,Everolimus,ACHN,2.1111111111111107
Sirolimus,Vinblastine sulfate (hydrate),UO-31,3.7777777777777777
Dasatinib,Nilotinib,MCF7,-5.333333333333333
Quinacrine hydrochloride,Tamoxifen citrate,EKVX,-3.111111111111111
Nilotinib,Imatinib mesylate,T-47D,-7.0
Gefitinib,Lenalidomide,HS 578T,-1.7777777777777777
Sorafenib tosylate,Vorinostat,HT29,-3.111111111111111
Vinblastine sulfate (hydrate),Nilotinib,NCI-H23,-1.5555555555555556
Mitotane,Dasatinib,HCT-116,-5.666666666666668
Mitotane,Docetaxel,IGROV1,6.777777777777778
Vinblastine sulfate (hydrate),Paclitaxel,SF-295,-2.0
Mitotane,Everolimus,MALME-3M,-2.1111111111111107
Thalidomide,Sirolimus,HT29,0.7777777777777778
Sorafenib tosylate,Sirolimus,PC-3,5.4444444444444455
Nilotinib,Mitotane,NCI-H522,-3.888888888888889
Sorafenib tosylate,Romidepsin,SK-MEL-28,-7.666666666666668
Nilotinib,Tretinoin,A498,-3.2222222222222223
Romidepsin,Imatinib mesylate,NCI-H522,-5.888888888888888
Sirolimus,Vinblastine sulfate (hydrate),SF-268,-1.5555555555555556
Tamoxifen citrate,Tretinoin,RPMI-8226,-0.2222222222222222
Sorafenib tosylate,Sirolimus,OVCAR-8,-0.2222222222222222
Vinblastine sulfate (hydrate),Tamoxifen citrate,U251,14.777777777777779
Everolimus,Imatinib mesylate,HCT-116,-12.555555555555555
Tretinoin,Cladribine,T-47D,-3.7777777777777777
Paclitaxel,Celecoxib,BT-549,27.88888888888889
Fulvestrant,Vorinostat,EKVX,0.5555555555555556
Nilotinib,Cladribine,HS 578T,-4.888888888888889
Mitotane,Everolimus,NCI-H322M,2.888888888888889
Sorafenib tosylate,Cladribine,RPMI-8226,-6.888888888888888
Docetaxel,Fulvestrant,HCT-116,7.333333333333332
Docetaxel,Celecoxib,PC-3,3.7777777777777777
Gefitinib,Lenalidomide,SW-620,6.0
Everolimus,Romidepsin,NCI-H460,0.3333333333333333
Quinacrine hydrochloride,Tretinoin,NCI-H226,-3.111111111111111
Vinblastine sulfate (hydrate),Romidepsin,IGROV1,-5.111111111111111
Mitotane,Celecoxib,SK-MEL-28,-9.0
Romidepsin,Tamoxifen citrate,NCI-H322M,-16.77777777777778
Mitotane,Celecoxib,OVCAR-8,0.1111111111111111
Mitotane,Dasatinib,UACC-257,-1.2222222222222223
Imatinib mesylate,Cladribine,HCT-116,-9.333333333333334
Everolimus,Cladribine,NCI-H322M,-16.555555555555557
Mitotane,Sirolimus,MALME-3M,1.7777777777777777
Sirolimus,Tretinoin,IGROV1,10.555555555555557
Romidepsin,Docetaxel,MALME-3M,2.555555555555556
Imatinib mesylate,Tamoxifen citrate,KM12,-1.8888888888888888
Docetaxel,Vinblastine sulfate (hydrate),IGROV1,-3.111111111111111
Thalidomide,Tretinoin,UACC-257,-0.6666666666666666
Sorafenib tosylate,Everolimus,UACC-62,-12.555555555555555
Sirolimus,Tretinoin,NCI-H226,0.1111111111111111
Everolimus,Sirolimus,SK-MEL-28,-8.333333333333334
Paclitaxel,Celecoxib,HS 578T,37.77777777777778
Sorafenib tosylate,Tamoxifen citrate,NCI-H226,-8.0
Paclitaxel,Imatinib mesylate,SF-268,-5.4444444444444455
Mitotane,Tretinoin,UACC-62,0.2222222222222222
Docetaxel,Celecoxib,UACC-62,19.555555555555557
Vinblastine sulfate (hydrate),Everolimus,SK-OV-3,-6.333333333333332
Nilotinib,Celecoxib,RPMI-8226,-2.888888888888889
Mitotane,Celecoxib,CAKI-1,-5.4444444444444455
Tamoxifen citrate,Cladribine,NCI-H522,3.4444444444444446
Quinacrine hydrochloride,Mitotane,MDA-MB-435,1.6666666666666667
Gefitinib,Lenalidomide,IGROV1,-2.888888888888889
Sorafenib tosylate,Imatinib mesylate,EKVX,-5.666666666666668
Fulvestrant,Everolimus,A498,17.11111111111111
Vorinostat,Celecoxib,NCI-H226,-5.111111111111111
Vinblastine sulfate (hydrate),Romidepsin,NCI-H23,6.222222222222222
Sorafenib tosylate,Imatinib mesylate,SF-295,-5.4444444444444455
Romidepsin,Celecoxib,UO-31,-3.111111111111111
Sirolimus,Tretinoin,SF-295,0.2222222222222222
Thalidomide,Tretinoin,ACHN,-2.555555555555556
Nilotinib,Mitotane,MDA-MB-231/ATCC,-14.555555555555555
Paclitaxel,Tamoxifen citrate,OVCAR-4,16.0
Vorinostat,Nilotinib,OVCAR-4,-9.222222222222221
Thalidomide,Paclitaxel,BT-549,-0.6666666666666666
Fulvestrant,Dasatinib,CAKI-1,-2.7777777777777777
Quinacrine hydrochloride,Cladribine,MDA-MB-435,1.1111111111111112
Mitotane,Cladribine,NCI-H226,-15.888888888888893
Quinacrine hydrochloride,Docetaxel,IGROV1,7.333333333333332
Sorafenib tosylate,Everolimus,SK-OV-3,-12.666666666666664
Everolimus,Tretinoin,DU-145,-2.333333333333333
Quinacrine hydrochloride,Cladribine,U251,-5.666666666666668
Docetaxel,Tamoxifen citrate,UACC-62,9.333333333333334
Everolimus,Tretinoin,MDA-MB-468,2.6666666666666665
Tamoxifen citrate,Tretinoin,IGROV1,-2.0
Vinblastine sulfate (hydrate),Everolimus,HT29,-2.7777777777777777
Quinacrine hydrochloride,Paclitaxel,MCF7,-6.0
Docetaxel,Sirolimus,SK-MEL-28,-1.6666666666666667
Nilotinib,Celecoxib,A549/ATCC,-4.111111111111111
Everolimus,Sirolimus,T-47D,-6.333333333333332
Fulvestrant,Imatinib mesylate,UACC-62,-2.333333333333333
Sorafenib tosylate,Cladribine,CAKI-1,-6.222222222222222
Fulvestrant,Romidepsin,MALME-3M,-3.4444444444444446
Thalidomide,Tamoxifen citrate,A498,-2.2222222222222223
Fulvestrant,Vorinostat,BT-549,-1.4444444444444444
Docetaxel,Sirolimus,UO-31,-5.0
Vorinostat,Sirolimus,RPMI-8226,-1.0
Sorafenib tosylate,Celecoxib,HT29,-10.666666666666666
Vorinostat,Imatinib mesylate,K-562,9.666666666666666
Fulvestrant,Tretinoin,HT29,2.7777777777777777
Dasatinib,Docetaxel,KM12,1.3333333333333333
Gefitinib,Lenalidomide,NCI-H522,-6.666666666666668
Fulvestrant,Romidepsin,NCI-H460,9.444444444444443
Everolimus,Imatinib mesylate,HL-60(TB),-27.44444444444445
Vorinostat,Paclitaxel,A498,-4.777777777777779
Mitotane,Everolimus,HL-60(TB),-2.333333333333333
Fulvestrant,Tamoxifen citrate,CAKI-1,-7.666666666666668
Fulvestrant,Tretinoin,IGROV1,0.2222222222222222
Romidepsin,Vinblastine sulfate (hydrate),MDA-MB-231/ATCC,6.5555555555555545
Docetaxel,Nilotinib,MDA-MB-231/ATCC,-15.0
Fulvestrant,Everolimus,K-562,6.4444444444444455
Docetaxel,Paclitaxel,SF-268,-5.666666666666668
Sorafenib tosylate,Everolimus,MDA-MB-435,-6.0
Thalidomide,Sirolimus,HOP-92,-2.7777777777777777
Romidepsin,Nilotinib,MALME-3M,-5.5555555555555545
Sorafenib tosylate,Sirolimus,NCI-H522,-12.333333333333336
Dasatinib,Vorinostat,HL-60(TB),2.2222222222222223
Quinacrine hydrochloride,Paclitaxel,SW-620,-2.0
Vinblastine sulfate (hydrate),Celecoxib,SK-MEL-28,-5.666666666666668
Docetaxel,Tamoxifen citrate,NCI-H322M,-1.6666666666666667
Quinacrine hydrochloride,Sirolimus,HCT-15,-0.6666666666666666
Vinblastine sulfate (hydrate),Imatinib mesylate,SK-MEL-5,10.555555555555557
Tamoxifen citrate,Celecoxib,HOP-62,-3.2222222222222223
Vorinostat,Vinblastine sulfate (hydrate),SF-539,1.3333333333333333
Docetaxel,Tamoxifen citrate,BT-549,37.333333333333336
Vorinostat,Celecoxib,SF-268,-9.666666666666666
Romidepsin,Tamoxifen citrate,PC-3,-2.1111111111111107
Fulvestrant,Everolimus,A549/ATCC,25.66666666666667
Romidepsin,Celecoxib,SK-MEL-5,-8.0
Sorafenib tosylate,Celecoxib,UO-31,-0.7777777777777778
Vorinostat,Paclitaxel,K-562,1.2222222222222223
Dasatinib,Paclitaxel,HCT-116,0.5555555555555556
Everolimus,Vorinostat,MDA-MB-468,-3.555555555555556
Thalidomide,Tretinoin,HT29,-4.666666666666667
Fulvestrant,Romidepsin,OVCAR-3,9.555555555555557
Vinblastine sulfate (hydrate),Cladribine,A549/ATCC,-6.888888888888888
Romidepsin,Nilotinib,NCI-H460,-4.5555555555555545
Vinblastine sulfate (hydrate),Cladribine,HOP-92,3.0
Thalidomide,Tamoxifen citrate,NCI-H226,1.2222222222222223
Docetaxel,Paclitaxel,LOX IMVI,-1.1111111111111112
Fulvestrant,Tamoxifen citrate,A498,-5.0
Vinblastine sulfate (hydrate),Sirolimus,RPMI-8226,1.1111111111111112
Dasatinib,Nilotinib,NCI-H460,-6.0
Imatinib mesylate,Cladribine,UACC-62,1.6666666666666667
Mitotane,Tretinoin,CAKI-1,5.5555555555555545
Dasatinib,Tamoxifen citrate,NCI-H322M,-1.8888888888888888
Sorafenib tosylate,Sirolimus,SF-268,-0.7777777777777778
Sirolimus,Imatinib mesylate,PC-3,-8.222222222222221
Mitotane,Everolimus,SF-539,6.888888888888888
Everolimus,Cladribine,SW-620,-2.7777777777777777
Quinacrine hydrochloride,Docetaxel,DU-145,-2.1111111111111107
Tamoxifen citrate,Cladribine,HCT-116,-4.888888888888889
Everolimus,Vorinostat,A498,-4.888888888888889
Fulvestrant,Nilotinib,ACHN,-8.666666666666666
Thalidomide,Docetaxel,HOP-62,-2.888888888888889
Everolimus,Tretinoin,K-562,0.4444444444444444
Vorinostat,Tamoxifen citrate,K-562,-3.2222222222222223
Vinblastine sulfate (hydrate),Tamoxifen citrate,OVCAR-8,9.333333333333334
Thalidomide,Mitotane,OVCAR-3,1.8888888888888888
Vinblastine sulfate (hydrate),Tamoxifen citrate,UACC-257,13.888888888888893
Mitotane,Celecoxib,HCT-116,-3.111111111111111
Mitotane,Tamoxifen citrate,HOP-62,-8.888888888888891
Mitotane,Nilotinib,HS 578T,-1.2222222222222223
Docetaxel,Tretinoin,SF-268,2.6666666666666665
Romidepsin,Nilotinib,HS 578T,-0.3333333333333333
Fulvestrant,Paclitaxel,OVCAR-4,-5.111111111111111
Thalidomide,Cladribine,HOP-62,-11.666666666666664
Everolimus,Romidepsin,SF-539,-13.666666666666664
Romidepsin,Cladribine,OVCAR-8,11.222222222222221
Fulvestrant,Romidepsin,HCT-15,5.666666666666668
Docetaxel,Vinblastine sulfate (hydrate),A498,-4.111111111111111
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),A498,0.5555555555555556
Thalidomide,Mitotane,SF-539,-6.333333333333332
Fulvestrant,Imatinib mesylate,RPMI-8226,0.8888888888888888
Docetaxel,Tamoxifen citrate,NCI-H226,18.555555555555557
Vorinostat,Cladribine,LOX IMVI,-1.8888888888888888
Quinacrine hydrochloride,Docetaxel,A549/ATCC,-2.555555555555556
Vinblastine sulfate (hydrate),Tamoxifen citrate,OVCAR-3,25.44444444444445
Tamoxifen citrate,Celecoxib,MCF7,-4.666666666666667
Vinblastine sulfate (hydrate),Romidepsin,NCI-H226,-2.1111111111111107
Romidepsin,Tamoxifen citrate,OVCAR-8,-8.777777777777779
Nilotinib,Celecoxib,NCI-H322M,-19.88888888888889
Sorafenib tosylate,Vorinostat,NCI-H460,-4.2222222222222205
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),NCI-H226,-3.0
Vinblastine sulfate (hydrate),Imatinib mesylate,HOP-92,-0.5555555555555556
Docetaxel,Nilotinib,UO-31,-8.555555555555555
Vorinostat,Tretinoin,MALME-3M,-1.4444444444444444
Romidepsin,Imatinib mesylate,HCT-116,-0.1111111111111111
Vinblastine sulfate (hydrate),Imatinib mesylate,MCF7,10.222222222222221
Sirolimus,Mitotane,U251,5.222222222222221
Mitotane,Nilotinib,HL-60(TB),-2.7777777777777777
Gefitinib,Lenalidomide,BT-549,5.0
Imatinib mesylate,Tretinoin,HOP-92,-2.1111111111111107
Sorafenib tosylate,Celecoxib,OVCAR-3,-10.222222222222221
Tretinoin,Celecoxib,NCI-H460,-2.555555555555556
Fulvestrant,Cladribine,NCI-H522,-1.0
Vinblastine sulfate (hydrate),Imatinib mesylate,KM12,8.11111111111111
Dasatinib,Nilotinib,NCI-H226,-1.4444444444444444
Fulvestrant,Paclitaxel,HOP-92,-9.555555555555557
Vinblastine sulfate (hydrate),Imatinib mesylate,NCI-H226,-4.777777777777779
Nilotinib,Tretinoin,BT-549,-10.888888888888893
Quinacrine hydrochloride,Tretinoin,KM12,-6.888888888888888
Mitotane,Paclitaxel,SF-295,-2.0
Vorinostat,Tretinoin,OVCAR-8,-7.888888888888887
Everolimus,Dasatinib,NCI-H226,-2.555555555555556
Sorafenib tosylate,Dasatinib,NCI-H322M,-2.1111111111111107
Fulvestrant,Vorinostat,T-47D,2.333333333333333
Sorafenib tosylate,Celecoxib,NCI-H322M,-11.333333333333336
